date,model,actual,predicted,residual
2025-09-01,ARIMA,-1.3613989487176978,1.474329983808152,-2.83572893252585
2025-10-01,ARIMA,1.0913333332096051,1.474329983808152,-0.38299665059854693
2025-11-01,ARIMA,0.9462905521668462,1.474329983808152,-0.5280394316413058
2025-12-01,ARIMA,0.2560788916891226,1.474329983808152,-1.2182510921190295
2011-01-01,SARIMA,-0.3838237605370712,1.1562134101754973,-1.5400371707125684
2011-02-01,SARIMA,-0.0392791629397593,0.7720674469426108,-0.8113466098823701
2011-03-01,SARIMA,-1.2966789260680356,0.49522711621277987,-1.7919060422808155
2011-04-01,SARIMA,-0.4799684402081471,0.30388532044270844,-0.7838537606508555
2011-05-01,SARIMA,0.1091795676130551,0.12850256089807172,-0.019322993285016618
2011-06-01,SARIMA,0.1480542849045985,0.14407825994009127,0.003976024964507219
2011-07-01,SARIMA,-0.7308549310783726,0.11281820217094804,-0.8436731332493207
2011-08-01,SARIMA,-1.2123120541299746,0.082385499224231,-1.2946975533542056
2011-09-01,SARIMA,1.3726423679935384,0.03851496160463795,1.3341274063889006
2011-10-01,SARIMA,1.5160030641892452,0.08040347878770215,1.435599585401543
2011-11-01,SARIMA,1.078586704312794,0.08180801074180155,0.9967786935709924
2011-12-01,SARIMA,0.9706263438742826,0.06884741778694528,0.9017789260873373
2012-01-01,SARIMA,0.0890680352615545,0.04042991081299378,0.04863812444856072
2012-02-01,SARIMA,1.4489190463297748,0.022299492853972078,1.4266195534758026
2012-03-01,SARIMA,0.5612227862329388,0.0072976616588100885,0.5539251245741287
2012-04-01,SARIMA,0.866440983049311,-0.003884157362737041,0.8703251404120481
2012-05-01,SARIMA,0.854839494174487,-0.016642057000731268,0.8714815511752183
2012-06-01,SARIMA,0.7748534093423389,-0.011467786568745909,0.7863211959110848
2012-07-01,SARIMA,0.217167817018862,-0.012496420215028486,0.22966423723389048
2012-08-01,SARIMA,-1.4137293930652943,-0.014261789502164111,-1.3994676035631302
2012-09-01,SARIMA,-0.8671099996212411,-0.017954811699624717,-0.8491551879216164
2012-10-01,SARIMA,-0.4534205290877376,-0.013001539362293254,-0.44041898972544435
2012-11-01,SARIMA,-1.627874672524198,-0.01249442172459957,-1.6153802507995985
2012-12-01,SARIMA,0.0371663162033971,-0.013623031577797448,0.05078934778119455
2013-01-01,SARIMA,0.7376340912735829,-0.016453134779518205,0.7540872260531011
2013-02-01,SARIMA,1.5397569854220974,-0.018259470415751478,1.5580164558378489
2013-03-01,SARIMA,1.2019874975561942,-0.019771864247183246,1.2217593618033775
2013-04-01,SARIMA,0.8711966253996639,-0.020905644380582056,0.892102269780246
2013-05-01,SARIMA,-0.3746857033803491,-0.022217818381747547,-0.3524678849986016
2013-06-01,SARIMA,-1.4085231279513688,-0.021661580795851294,-1.3868615471555175
2013-07-01,SARIMA,-1.6441819444219743,-0.021759965347052514,-1.6224219790749217
2013-08-01,SARIMA,-0.8731383866642244,-0.02193886794083795,-0.8511995187233864
2013-09-01,SARIMA,-1.008992079838694,-0.022321688662684004,-0.98667039117601
2013-10-01,SARIMA,0.5231104120282488,-0.021800889458987758,0.5449113014872365
2013-11-01,SARIMA,1.0229170695575294,-0.021746321143173687,1.044663390700703
2013-12-01,SARIMA,0.3929278908718745,-0.021863506792770552,0.41479139766464507
2014-01-01,SARIMA,-0.8513794886710679,-0.0221591292771926,-0.8292203593938754
2014-02-01,SARIMA,-2.3283149793420264,-0.022347815805736446,-2.3059671635362897
2014-03-01,SARIMA,-1.7476173009949854,-0.02250587489010713,-1.7251114261048783
2014-04-01,SARIMA,-0.1852527102664025,-0.022624393258751666,-0.16262831700765085
2014-05-01,SARIMA,0.8738646751768997,-0.02276163919149133,0.896626314368391
2014-06-01,SARIMA,1.757684282370863,-0.022703358644184442,1.7803876410150474
2014-07-01,SARIMA,1.3681814559710312,-0.022713617904279212,1.3908950738753105
2014-08-01,SARIMA,1.6166355086553788,-0.022732318861811898,1.6393678275171906
2014-09-01,SARIMA,1.7501084713525223,-0.02277237230271849,1.7728808436552408
2014-10-01,SARIMA,1.594689180506042,-0.022717851907102668,1.6174070324131447
2014-11-01,SARIMA,1.3422953096816472,-0.022712134225056163,1.3650074439067035
2014-12-01,SARIMA,0.6136136300481096,-0.022724395833051303,0.636338025881161
2015-01-01,SARIMA,0.0670712455035288,-0.022755335379058474,0.08982658088258727
2015-02-01,SARIMA,0.5666927289463877,-0.02277508313066956,0.5894678120770572
2015-03-01,SARIMA,0.2234297616966285,-0.02279162576318194,0.24622138745981045
2015-04-01,SARIMA,0.3676335924191813,-0.022804030137773393,0.3904376225569547
2015-05-01,SARIMA,0.428119246350778,-0.02281839490623987,0.4509376412570179
2015-06-01,SARIMA,1.3959877293032104,-0.022812294586306816,1.418800023889517
2015-07-01,SARIMA,1.2152746923365818,-0.022813368236830212,1.238088060573412
2015-08-01,SARIMA,1.2799466403740438,-0.02281532551553605,1.30276196588958
2015-09-01,SARIMA,0.3624730451066977,-0.022819517738476132,0.3852925628451738
2015-10-01,SARIMA,1.2685954354263267,-0.02281381119417092,1.2914092466204976
2015-11-01,SARIMA,1.364936649908934,-0.02281321271418724,1.3877498626231213
2015-12-01,SARIMA,-0.0112213635257187,-0.022814496087775225,0.011593132562056525
2016-01-01,SARIMA,0.2435765700187981,-0.022817734437115985,0.26639430445591405
2016-02-01,SARIMA,0.0193910612763638,-0.022819801375010572,0.04221086265137437
2016-03-01,SARIMA,1.3984887031108593,-0.02282153284403174,1.421310235954891
2016-04-01,SARIMA,0.0164409961363803,-0.022822831174163127,0.039263827310543425
2016-05-01,SARIMA,0.7060519497442037,-0.022824334694430383,0.7288762844386341
2016-06-01,SARIMA,-1.0047755779839411,-0.022823696189216237,-0.9819518817947249
2016-07-01,SARIMA,-0.2332364551830714,-0.022823808564688883,-0.21041264661838252
2016-08-01,SARIMA,-1.0826392322145226,-0.022824013427401837,-1.0598152187871208
2016-09-01,SARIMA,-1.879279590065428,-0.0228244522159046,-1.8564551378495233
2016-10-01,SARIMA,-1.4583259390759808,-0.02282385492700375,-1.4355020841489772
2016-11-01,SARIMA,0.266205186261333,-0.022823792285598624,0.2890289785469316
