station_id,date,SPI3,SPEI3,SPI6,SPEI6,SPI9,SPEI9,SPI12,SPEI12,SSFI3,SGI3
17150,1950-01-01,,,,,,,,,,
17150,1950-02-01,,,,,,,,,,
17150,1950-03-01,-0.17118507687219875,-0.11364766169679219,,,,,,,0.27746093023259116,-2.4794668853016644
17150,1950-04-01,-1.1147696386625259,-1.2769301964088218,,,,,,,-0.4571507591674164,-2.4794668853016644
17150,1950-05-01,-0.209854538184563,-0.2853305210570469,,,,,,,-0.5977549303630905,-2.4794668853016644
17150,1950-06-01,0.1000472923278286,0.046618017077257615,-0.20807974635122675,-0.19381023313794085,,,,,-0.5584297774078512,-2.4794668853016644
17150,1950-07-01,0.28029092536479566,0.26031692090952674,-0.8063177851464968,-0.9613564546149974,,,,,0.020724591097083255,-2.4794668853016644
17150,1950-08-01,-0.34667052335308846,-0.3410335284492811,-0.4889735347918808,-0.6029007500687064,,,,,-0.017556036733408956,-2.4794668853016644
17150,1950-09-01,0.3120175680414103,-0.027331516991910058,-0.029240841497027163,-0.16362678353872454,-0.28409293420919685,-0.29578342475061103,,,-0.026619337733694827,-2.4794668853016644
17150,1950-10-01,-0.14733979930850652,0.02636014358256824,-0.047624164796410885,0.005090927955758998,-0.8731769124277227,-0.9769512463653478,,,-0.34776350459406485,-2.4794668853016644
17150,1950-11-01,-0.47217913706744263,-0.40963594713316537,-0.7406474984323029,-0.6830584978499288,-0.7392191020764645,-0.784832615878841,,,-0.37090706665792605,-2.4794668853016644
17150,1950-12-01,0.041241897082999024,0.1279673091880358,-0.12810968229874356,-0.0891061695543744,-0.11228438031730371,-0.1374033203376314,-0.23756293271428497,-0.20090751990504307,-0.27499603391417277,-2.4794668853016644
17150,1951-01-01,-0.015147686972098092,-0.08309256221010372,-0.1946546298108496,-0.21638918323905057,-0.10718454034781068,-0.12220661578242781,-0.6156207716808725,-0.775080092306285,-0.14096742876598234,-2.474739649219484
17150,1951-02-01,0.2812528954682091,0.21185978138882403,-0.05660685956697856,-0.1058275257771191,-0.25788940873783506,-0.3129105425312298,-0.2919698141257236,-0.3874866419620761,0.09348079377222966,-2.474739649219484
17150,1951-03-01,0.19176672262639313,0.029238690972475626,0.028181814174888603,-0.047533380912758966,-0.04671370428657529,-0.13962354370341543,-0.0427860884896483,-0.19496057018557544,0.1434603758245065,-2.05921460987167
17150,1951-04-01,-0.0088900351676206,-0.19955416801516213,-0.07966765156700097,-0.2517694141771847,-0.2147940432195287,-0.3563143113737488,-0.16731251429813065,-0.3012170071435227,0.1763614468094091,-2.05921460987167
17150,1951-05-01,0.23689550404380683,0.16100141966911272,0.294341453025102,0.16415082379871,0.020218012494273074,-0.08575038790739763,-0.14315733071978134,-0.2586635627972589,0.16316051118935238,-2.05921460987167
17150,1951-06-01,-0.3130177025892309,-0.37235560468415574,-0.06779303115617277,-0.26972710566251146,-0.15369496904741803,-0.26642081214181135,-0.1979073102913084,-0.3182527030733595,0.012473678940889386,-2.05921460987167
17150,1951-07-01,0.7089130877613269,0.7000398734083128,0.3008827283303244,0.15990941980724022,0.12294199955058428,0.02739564696277891,0.003386141891049107,-0.058628169159085766,0.24912859572354398,-2.05921460987167
17150,1951-08-01,0.07989272330956189,0.09988749633127487,0.1098181052592411,0.02298725963327862,0.21453019378644775,0.09007761698274289,-0.02293709112579331,-0.13461520465862717,0.11299936210781991,-2.05921460987167
17150,1951-09-01,0.4294266551412651,0.14232957813652333,-0.2517456052784611,-0.40018108326859586,-0.09449557938358097,-0.3150648798201721,-0.1663755943259322,-0.2968039902527217,0.4400466607198931,-2.05921460987167
17150,1951-10-01,0.15516587397660042,0.27980399415703766,0.4510450024638232,0.5085857358333526,0.22690564254445642,0.1493092050177957,0.10919590686454884,0.019598906984400033,0.11523405089769904,-2.05921460987167
17150,1951-11-01,-0.5102318966365035,-0.5544187034570393,-0.5531017314382896,-0.587050497114086,-0.3043714429055663,-0.40813991031224117,0.0037552740703161885,-0.17232092577057814,-0.16968815972224088,-2.05921460987167
17150,1951-12-01,-0.4215956172177565,-0.370239323560786,-0.4704117259825733,-0.4740934628352577,-0.6406707398315489,-0.6944792988621249,-0.3326722459244813,-0.5238887550645965,-0.42422082684086826,-2.05921460987167
17150,1952-01-01,-0.10944993243857525,-0.18172301828866336,-0.13118408831293996,-0.16278449515699453,0.1473464076465534,0.1418735401515211,0.17629350951833522,0.0973959470629291,-0.38396960320605433,-2.053748910631823
17150,1952-02-01,1.5162389219970893,1.5527559575207326,1.0042177042780596,1.0709081078173532,0.9118845329226223,0.9925345495881985,0.8372752831514966,0.8230814160690544,0.46814073229642067,-2.053748910631823
17150,1952-03-01,1.3020595115867193,1.3427087163261215,0.7813694711392114,0.8659456009256723,0.7170609000946755,0.7963983163519852,0.5407432913432948,0.5288408085818439,1.0733359461417544,-1.8398553707779415
17150,1952-04-01,0.6821721842964487,0.7231575030662721,0.29275539109608595,0.29249248832217434,0.2415612406957008,0.24904372729529248,0.414096928723066,0.4136162559805938,1.3441394923567744,-1.8398553707779415
17150,1952-05-01,-1.340189272333519,-1.4574945051285493,0.6961005394230219,0.7925791110724488,0.37350845375910185,0.4537564219697996,0.29487583014053964,0.3673659818272478,0.6782903658528472,-1.8398553707779415
17150,1952-06-01,-0.8341794928971893,-0.7240328498298029,0.8750332740522702,0.9848764549969146,0.4326076235982304,0.556783893903194,0.39962061570671836,0.49964832126616365,-0.3138917117996234,-1.8398553707779415
17150,1952-07-01,0.33712575197799866,0.5260328175130498,0.6802237787969854,0.7961935973624723,0.33358094341971967,0.4468765661657971,0.30237954398472894,0.4197346493317889,-0.8647384970945979,-1.8398553707779415
17150,1952-08-01,0.1828923359512129,0.27561954903851144,-1.1479608038775289,-1.172446197049732,0.6378087788205923,0.7804356734400987,0.3488482046997706,0.4514608520909864,-0.24177339152511534,-1.8398553707779415
17150,1952-09-01,0.3798128370986399,-0.1481468189417811,-0.6921541850254384,-0.8096405572568348,0.7852631634708194,0.8722638990068499,0.3720593389710623,0.44098451952971596,0.2490498021349757,-1.8398553707779415
17150,1952-10-01,1.1805269660430282,1.018243145962792,1.0659469577567677,1.0722461013186124,1.0850188475611549,1.1114143662736495,0.7361332987582959,0.7771396679787781,0.8171250683930784,-1.8398553707779415
