station_id,country,region,Name,Name2,lat,lon,elevation,year,month,Tem,Os,date
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1956,6,20.6,44.0,1956-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1956,7,23.6,0.0,1956-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1956,8,24.7,0.3,1956-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1956,9,19.8,12.0,1956-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1956,10,14.8,21.0,1956-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1956,11,10.1,95.0,1956-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1956,12,5.9,55.0,1956-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,1,4.4,40.0,1957-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,2,7.7,32.0,1957-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,3,6.7,62.0,1957-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,4,11.3,33.0,1957-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,5,15.5,73.0,1957-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,6,21.3,2.0,1957-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,7,23.7,5.0,1957-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,8,25.0,0.0,1957-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,9,22.7,15.0,1957-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,10,17.7,11.0,1957-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,11,11.7,71.0,1957-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1957,12,6.6,112.0,1957-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,1,5.9,124.0,1958-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,2,9.3,35.0,1958-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,3,8.2,118.0,1958-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,4,11.8,39.0,1958-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,5,18.2,27.0,1958-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,6,21.3,13.0,1958-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,7,23.5,0.9,1958-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,8,23.9,2.0,1958-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,9,19.0,84.0,1958-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,10,14.8,108.0,1958-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,11,11.5,25.0,1958-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1958,12,9.2,91.0,1958-12-01
